question_number,category,question_length,is_numerical,used_rag,reason,tokens_generated,tool_calls
13.26,complex,27,False,True,"Complex question, RAG triggered",8,1
13.27,complex,23,False,True,"Complex question, RAG triggered",8,1
13.28,complex,21,False,True,"Complex question, RAG triggered",8,1
13.29,complex,21,False,True,"Complex question, RAG triggered",8,1
13.30,complex,25,False,True,"Complex question, RAG triggered",8,1
13.31,complex,22,False,True,"Complex question, RAG triggered",8,1
13.32,complex,21,False,True,"Complex question, RAG triggered",8,1
13.33,complex,20,False,True,"Complex question, RAG triggered",8,1
13.34,complex,23,False,True,"Complex question, RAG triggered",8,1
13.35,simple,18,False,False,"Simple question, direct generation",5,0
13.36a,simple,15,False,False,"Simple question, direct generation",5,0
13.37a,simple,12,False,False,"Simple question, direct generation",5,0
13.37b,simple,10,False,False,"Simple question, direct generation",5,0
13.38a,simple,19,False,False,"Simple question, direct generation",5,0
13.38b,simple,9,False,False,"Simple question, direct generation",5,0
13.39a,simple,15,False,False,"Simple question, direct generation",5,0
13.43,complex,20,False,True,"Complex question, RAG triggered",8,1
13.44,complex,28,False,True,"Complex question, RAG triggered",8,1
13.45a,complex,20,False,True,"Complex question, RAG triggered",8,1
13.45b,simple,19,False,False,"Simple question, direct generation",5,0
13.46a,complex,23,False,True,"Complex question, RAG triggered",8,1
13.46b,simple,18,False,False,"Simple question, direct generation",5,0
13.47,complex,23,False,True,"Complex question, RAG triggered",8,1
13.48a,complex,21,False,True,"Complex question, RAG triggered",8,1
13.48b,simple,13,False,False,"Simple question, direct generation",5,0
13.49a,simple,12,False,False,"Simple question, direct generation",5,0
13.49b,simple,15,False,False,"Simple question, direct generation",5,0
13.49c,simple,11,False,False,"Simple question, direct generation",5,0
13.49d,simple,11,False,False,"Simple question, direct generation",5,0
13.50a,simple,14,False,False,"Simple question, direct generation",5,0
13.50b,simple,10,False,False,"Simple question, direct generation",5,0
13.50c,simple,11,False,False,"Simple question, direct generation",5,0
13.51a,simple,12,False,False,"Simple question, direct generation",5,0
13.51b,simple,11,True,False,"Simple question, direct generation",5,0
13.52,simple,15,False,False,"Simple question, direct generation",5,0
13.53,simple,12,False,False,"Simple question, direct generation",5,0
13.54,simple,15,False,False,"Simple question, direct generation",5,0
13.55,simple,11,False,False,"Simple question, direct generation",5,0
13.56a,simple,12,False,False,"Simple question, direct generation",5,0
13.56b,simple,11,False,False,"Simple question, direct generation",5,0
14.1,complex,65,False,True,"Complex question, RAG triggered",8,1
14.2,complex,54,False,True,"Complex question, RAG triggered",8,1
14.3,complex,36,False,True,"Complex question, RAG triggered",8,1
14.4,complex,39,False,True,"Complex question, RAG triggered",8,1
14.5,complex,40,False,True,"Complex question, RAG triggered",8,1
14.6,complex,21,False,True,"Complex question, RAG triggered",8,1
14.7,complex,20,False,True,"Complex question, RAG triggered",8,1
14.8,complex,21,False,True,"Complex question, RAG triggered",8,1
14.9,complex,24,False,True,"Complex question, RAG triggered",8,1
14.10,complex,21,False,True,"Complex question, RAG triggered",8,1
14.11,complex,20,False,True,"Complex question, RAG triggered",8,1
14.12,simple,18,False,False,"Simple question, direct generation",5,0
14.13,simple,18,False,False,"Simple question, direct generation",5,0
14.14,complex,20,False,True,"Complex question, RAG triggered",8,1
14.15,simple,19,False,False,"Simple question, direct generation",5,0
14.16,simple,18,False,False,"Simple question, direct generation",5,0
14.17,simple,18,False,False,"Simple question, direct generation",5,0
14.18,complex,23,False,True,"Complex question, RAG triggered",8,1
14.19,complex,21,False,True,"Complex question, RAG triggered",8,1
14.20,simple,18,False,False,"Simple question, direct generation",5,0
14.21,complex,23,False,True,"Complex question, RAG triggered",8,1
14.22,simple,11,False,False,"Simple question, direct generation",5,0
14.23,simple,17,False,False,"Simple question, direct generation",5,0
14.24,simple,19,False,False,"Simple question, direct generation",5,0
14.25,simple,16,False,False,"Simple question, direct generation",5,0
14.26,complex,28,False,True,"Complex question, RAG triggered",8,1
14.27,complex,31,False,True,"Complex question, RAG triggered",8,1
14.28,simple,19,False,False,"Simple question, direct generation",5,0
14.29,complex,26,False,True,"Complex question, RAG triggered",8,1
14.30,complex,21,False,True,"Complex question, RAG triggered",8,1
14.31,complex,23,False,True,"Complex question, RAG triggered",8,1
14.32,complex,20,False,True,"Complex question, RAG triggered",8,1
14.33,complex,20,False,True,"Complex question, RAG triggered",8,1
14.34,simple,19,False,False,"Simple question, direct generation",5,0
14.35,simple,19,False,False,"Simple question, direct generation",5,0
14.36,simple,19,False,False,"Simple question, direct generation",5,0
14.37,simple,16,False,False,"Simple question, direct generation",5,0
14.38,simple,12,False,False,"Simple question, direct generation",5,0
14.39,simple,18,False,False,"Simple question, direct generation",5,0
14.40,simple,18,False,False,"Simple question, direct generation",5,0
14.41,simple,18,False,False,"Simple question, direct generation",5,0
14.42,simple,19,False,False,"Simple question, direct generation",5,0
14.43,complex,23,False,True,"Complex question, RAG triggered",8,1
14.44,complex,20,False,True,"Complex question, RAG triggered",8,1
14.45,simple,17,False,False,"Simple question, direct generation",5,0
14.46,simple,15,False,False,"Simple question, direct generation",5,0
14.47,simple,16,False,False,"Simple question, direct generation",5,0
14.48,simple,18,False,False,"Simple question, direct generation",5,0
15.1,complex,28,False,True,"Complex question, RAG triggered",8,1
15.2,complex,23,False,True,"Complex question, RAG triggered",8,1
15.3,complex,29,False,True,"Complex question, RAG triggered",8,1
15.4,complex,23,False,True,"Complex question, RAG triggered",8,1
15.5,complex,26,False,True,"Complex question, RAG triggered",8,1
15.6,simple,19,False,False,"Simple question, direct generation",5,0
15.7,simple,12,False,False,"Simple question, direct generation",5,0
15.8,simple,17,False,False,"Simple question, direct generation",5,0
15.9,simple,19,False,False,"Simple question, direct generation",5,0
15.10,simple,19,False,False,"Simple question, direct generation",5,0
15.11,simple,15,False,False,"Simple question, direct generation",5,0
15.12,complex,26,False,True,"Complex question, RAG triggered",8,1
15.13,simple,16,False,False,"Simple question, direct generation",5,0
15.14,simple,19,False,False,"Simple question, direct generation",5,0
15.15,simple,14,False,False,"Simple question, direct generation",5,0
15.16,simple,16,False,False,"Simple question, direct generation",5,0
15.17,complex,20,False,True,"Complex question, RAG triggered",8,1
15.18,simple,11,False,False,"Simple question, direct generation",5,0
15.19,complex,20,False,True,"Complex question, RAG triggered",8,1
15.20,simple,16,False,False,"Simple question, direct generation",5,0
15.21,complex,26,False,True,"Complex question, RAG triggered",8,1
15.22,simple,13,False,False,"Simple question, direct generation",5,0
15.23,simple,19,False,False,"Simple question, direct generation",5,0
15.24,simple,16,False,False,"Simple question, direct generation",5,0
15.25,complex,28,False,True,"Complex question, RAG triggered",8,1
15.26,simple,13,False,False,"Simple question, direct generation",5,0
15.27,simple,19,False,False,"Simple question, direct generation",5,0
15.28,simple,8,False,False,"Simple question, direct generation",5,0
15.29,simple,15,False,False,"Simple question, direct generation",5,0
15.30,complex,23,False,True,"Complex question, RAG triggered",8,1
15.31,complex,23,False,True,"Complex question, RAG triggered",8,1
15.32,complex,20,False,True,"Complex question, RAG triggered",8,1
15.33,complex,21,False,True,"Complex question, RAG triggered",8,1
15.34,complex,21,False,True,"Complex question, RAG triggered",8,1
15.35,simple,19,False,False,"Simple question, direct generation",5,0
15.36,complex,21,False,True,"Complex question, RAG triggered",8,1
15.37,simple,18,False,False,"Simple question, direct generation",5,0
15.38,simple,10,False,False,"Simple question, direct generation",5,0
15.39,simple,13,False,False,"Simple question, direct generation",5,0
15.40,simple,13,False,False,"Simple question, direct generation",5,0
15.41,simple,18,False,False,"Simple question, direct generation",5,0
15.42,simple,17,False,False,"Simple question, direct generation",5,0
15.43,simple,14,False,False,"Simple question, direct generation",5,0
15.44,simple,10,False,False,"Simple question, direct generation",5,0
15.45,simple,17,False,False,"Simple question, direct generation",5,0
15.46,complex,21,False,True,"Complex question, RAG triggered",8,1
16.1,complex,52,False,True,"Complex question, RAG triggered",8,1
16.2,complex,49,False,True,"Complex question, RAG triggered",8,1
16.3,complex,49,False,True,"Complex question, RAG triggered",8,1
16.4,complex,41,False,True,"Complex question, RAG triggered",8,1
16.5,complex,36,False,True,"Complex question, RAG triggered",8,1
16.6,complex,27,False,True,"Complex question, RAG triggered",8,1
16.7,complex,31,False,True,"Complex question, RAG triggered",8,1
16.8,simple,7,False,False,"Simple question, direct generation",5,0
16.9,simple,7,False,False,"Simple question, direct generation",5,0
16.10,complex,27,False,True,"Complex question, RAG triggered",8,1
16.11,simple,7,False,False,"Simple question, direct generation",5,0
16.12,complex,28,False,True,"Complex question, RAG triggered",8,1
16.13,simple,7,False,False,"Simple question, direct generation",5,0
16.14,simple,7,False,False,"Simple question, direct generation",5,0
16.15,complex,34,False,True,"Complex question, RAG triggered",8,1
16.16,complex,25,False,True,"Complex question, RAG triggered",8,1
16.17,complex,22,False,True,"Complex question, RAG triggered",8,1
16.18,complex,22,False,True,"Complex question, RAG triggered",8,1
16.19,complex,23,False,True,"Complex question, RAG triggered",8,1
16.20,complex,22,False,True,"Complex question, RAG triggered",8,1
16.21,complex,23,False,True,"Complex question, RAG triggered",8,1
16.22,simple,18,False,False,"Simple question, direct generation",5,0
16.23,complex,29,False,True,"Complex question, RAG triggered",8,1
16.24,complex,21,False,True,"Complex question, RAG triggered",8,1
16.25,complex,24,False,True,"Complex question, RAG triggered",8,1
16.26,complex,32,False,True,"Complex question, RAG triggered",8,1
16.27,complex,27,False,True,"Complex question, RAG triggered",8,1
16.28,complex,21,True,True,"Complex question, RAG triggered",8,1
16.29,complex,20,True,True,"Complex question, RAG triggered",8,1
16.30,complex,22,True,True,"Complex question, RAG triggered",8,1
16.31,complex,23,True,True,"Complex question, RAG triggered",8,1
16.32,complex,27,False,True,"Complex question, RAG triggered",8,1
16.33,complex,21,False,True,"Complex question, RAG triggered",8,1
16.34,simple,14,True,False,"Simple question, direct generation",5,0
16.35,complex,24,False,True,"Complex question, RAG triggered",8,1
16.36,complex,28,False,True,"Complex question, RAG triggered",8,1
16.37,complex,22,False,True,"Complex question, RAG triggered",8,1
16.38,complex,27,False,True,"Complex question, RAG triggered",8,1
16.39,complex,28,False,True,"Complex question, RAG triggered",8,1
16.40,complex,23,False,True,"Complex question, RAG triggered",8,1
16.41,simple,19,False,False,"Simple question, direct generation",5,0
16.42,complex,28,False,True,"Complex question, RAG triggered",8,1
16.43,complex,26,False,True,"Complex question, RAG triggered",8,1
17.1,complex,47,False,True,"Complex question, RAG triggered",8,1
17.2,complex,27,False,True,"Complex question, RAG triggered",8,1
17.3,complex,26,False,True,"Complex question, RAG triggered",8,1
17.4,complex,21,False,True,"Complex question, RAG triggered",8,1
17.5,complex,26,False,True,"Complex question, RAG triggered",8,1
17.6.a,complex,40,True,True,"Complex question, RAG triggered",8,1
17.6.b,complex,23,True,True,"Complex question, RAG triggered",8,1
17.7,complex,22,False,True,"Complex question, RAG triggered",8,1
17.8,complex,29,False,True,"Complex question, RAG triggered",8,1
17.9,simple,19,False,False,"Simple question, direct generation",5,0
17.10,complex,31,False,True,"Complex question, RAG triggered",8,1
18.1,complex,23,True,True,"Complex question, RAG triggered",8,1
18.2,complex,56,True,True,"Complex question, RAG triggered",8,1
18.3,complex,26,True,True,"Complex question, RAG triggered",8,1
18.4,complex,43,False,True,"Complex question, RAG triggered",8,1
18.5,complex,50,True,True,"Complex question, RAG triggered",8,1
18.6,complex,44,True,True,"Complex question, RAG triggered",8,1
18.7,complex,43,False,True,"Complex question, RAG triggered",8,1
18.8,complex,58,False,True,"Complex question, RAG triggered",8,1
18.9,complex,52,False,True,"Complex question, RAG triggered",8,1
18.10,complex,30,False,True,"Complex question, RAG triggered",8,1
18.11,complex,42,False,True,"Complex question, RAG triggered",8,1
18.12,complex,30,True,True,"Complex question, RAG triggered",8,1
18.13,complex,29,False,True,"Complex question, RAG triggered",8,1
18.14,complex,24,True,True,"Complex question, RAG triggered",8,1
18.15,complex,29,True,True,"Complex question, RAG triggered",8,1
